obligor_id,rating,sector,region,ead,maturity,secured,pd,lgd,expected_loss,capital_rate,irb_capital,rwa
OBL02498,BBB,healthcare,south,1900950.8039163072,3.47409846207427,1,0.004,0.35,2661.33112548283,0.04576144977028813,86990.26472920492,1087378.3091150615
OBL02499,BB,energy,west,1106754.2139697773,1.446681958564997,0,0.018,0.6000000000000001,11952.945510873597,0.10453728161019521,115697.07693902886,1446213.4617378607
OBL02500,BBB,financials,west,688176.8067537971,1.8105298864674646,1,0.0045000000000000005,0.35,1083.8784706372305,0.03637451770188312,25032.099439291393,312901.2429911424
OBL02501,CCC,industrials,north,6271149.289660754,1.7314429585965105,0,0.12,0.55,413895.85311760975,0.19303117396173167,1210527.309472495,15131591.368406188
OBL02502,BB,financials,south,7462715.44676268,2.366185855094458,1,0.0135,0.35,35261.330485953666,0.06250827544594702,466481.47272096516,5831018.409012064
OBL02503,BB,consumer,east,2383768.831284888,3.1252798202107175,1,0.01575,0.35,13140.525682457946,0.07167117935584526,170847.52344989285,2135594.0431236606
OBL02504,B,energy,south,2344154.435645085,3.4963095262681265,1,0.054,0.39999999999999997,50633.73580993382,0.11782744363399934,276205.72463536076,3452571.5579420095
OBL02505,BB,financials,east,1272457.287977531,1.5017874353518437,1,0.0135,0.35,6012.360685693834,0.05560779716825847,70758.5467751268,884481.834689085
OBL02506,BB,healthcare,north,2081501.6564487698,3.3041498159988345,0,0.012,0.55,13737.910932561883,0.10620788196744856,221071.8822431596,2763398.528039495
OBL02507,BBB,energy,north,2213340.567514917,1.8996724120378734,0,0.006,0.6000000000000001,7968.026043053703,0.07280298837752386,161137.80761229055,2014222.5951536319
OBL02508,BBB,energy,west,383753.3150104742,4.090710097278986,1,0.006,0.39999999999999997,921.0079560251379,0.06723079861885349,25800.041840786635,322500.52300983295
OBL02509,BB,financials,south,20222157.057613507,1.496300930652533,1,0.0135,0.35,95549.69209722381,0.05556399849205392,1123623.9042553145,14045298.80319143
OBL02510,BBB,healthcare,east,5655131.842644283,2.11031172675942,0,0.004,0.55,12441.290053817422,0.05708869593848763,322844.10225677874,4035551.2782097342
OBL02511,BBB,technology,north,5398092.772196602,3.8286309214532035,1,0.00425,0.35,8029.662998642446,0.049479314318714246,267093.9289970952,3338674.1124636903
OBL02512,CCC,industrials,north,2201938.2544773584,4.512707865104977,1,0.12,0.35,92481.40668804904,0.14248357549078758,313740.0355078777,3921750.443848471
OBL02513,BBB,healthcare,north,3421872.1358165843,3.7192123934101473,0,0.004,0.55,7528.118698796486,0.0745748412077385,255185.57116170676,3189819.6395213343
OBL02514,BBB,healthcare,east,1838062.608993619,4.978883405494052,0,0.004,0.55,4043.737739785962,0.08826542557092165,162237.37840882034,2027967.2301102541
OBL02515,A,healthcare,north,1017142.252279262,4.15567207269962,1,0.0016,0.35,569.5996612763867,0.03302035694217046,33586.40023122443,419830.00289030536
OBL02516,B,healthcare,south,1865591.2345154297,2.5356540520895217,0,0.036,0.55,36938.706443405514,0.1326895180067972,247544.40170555815,3094305.021319477
OBL02517,A,technology,east,8145869.960680141,2.677611834902353,0,0.0017,0.55,7616.388413235933,0.04077300706228214,332131.6134352433,4151645.1679405416
OBL02518,B,industrials,west,1046881.2417888648,3.8895169802826164,1,0.045,0.35,16488.37955817462,0.1005029318246845,105214.63407204734,1315182.9259005918
OBL02519,BB,healthcare,east,1963370.117077467,3.5793674487793687,0,0.012,0.55,12958.242772711284,0.10965246708853492,215288.3771454499,2691104.7143181236
OBL02520,B,real_estate,east,1201730.5976617693,3.882222176260199,1,0.056249999999999994,0.3,20279.203835542354,0.0919776669549796,110532.3766813428,1381654.708516785
OBL02521,BBB,real_estate,south,1394051.2716337645,4.044111455974388,0,0.00625,0.5,4356.410223855514,0.08482477891352339,118250.0909104502,1478126.1363806275
OBL02522,BBB,consumer,north,2080288.375972464,2.5825731819756372,0,0.00525,0.55,6006.83268562049,0.07052585068060759,146714.10737643763,1833926.3422054704
OBL02523,B,real_estate,north,1024912.0737802195,2.8482289035078927,1,0.056249999999999994,0.3,17295.391245041203,0.0854156615212239,87543.54278302689,1094294.284787836
OBL02524,CCC,healthcare,south,964494.3921028702,3.2434739192456807,1,0.096,0.35,32407.011574656437,0.12369798965148848,119306.0173332595,1491325.2166657439
OBL02525,A,industrials,south,3767421.2708246834,1.9594564348439385,0,0.002,0.55,4144.163397907152,0.038032264496741866,143283.56224265572,1791044.5280331965
OBL02526,BBB,industrials,south,3663781.40587854,1.98859250963842,0,0.005,0.55,10075.398866165986,0.06224872886711684,228065.7353629174,2850821.692036467
OBL02527,BB,real_estate,north,3805815.9032989494,3.062859686476644,1,0.01875,0.3,21407.71445605659,0.06397736594564775,243486.07676712284,3043575.9595890353
OBL02528,BBB,financials,west,10323758.809547083,4.4703799101922765,0,0.0045000000000000005,0.55,25551.30305362904,0.0867969867486831,896071.1565888586,11200889.457360731
OBL02529,BBB,consumer,north,1045506.6934186713,2.6533791630976413,0,0.00525,0.55,3018.9005772464134,0.07133828274347193,74584.65210529359,932308.1513161699
OBL02530,CCC,technology,south,2702939.266597049,2.3787521408493193,1,0.102,0.35,96494.93181751463,0.12015296510293012,324766.16737477476,4059577.0921846842
OBL02531,A,technology,south,3402043.1586076715,3.81353204687434,0,0.0017,0.55,3180.910353298173,0.05053157536336467,171910.60025860273,2148882.503232534
OBL02532,BBB,technology,north,3533269.118573138,3.41125511230185,0,0.00425,0.55,8259.016564664711,0.07315730515244354,258484.44709316027,3231055.5886645033
OBL02533,BB,energy,east,2305586.152566674,2.2510981071988057,1,0.018,0.39999999999999997,16600.220298480053,0.07700133054042622,177533.20142321606,2219165.0177902007
OBL02534,BB,real_estate,east,175802.7628434887,2.37223575834199,0,0.01875,0.5,1648.1509016577063,0.09879637004937827,17368.674813588397,217108.43516985496
OBL02535,BBB,consumer,east,10391562.282628186,1.039039402090292,0,0.00525,0.55,30005.63609108889,0.052815251759136976,548832.9781277598,6860412.226596997
OBL02536,BB,industrials,north,737013.6887194158,4.0583292335242405,0,0.015,0.55,6080.36293193518,0.12279623932556673,90502.50930620813,1131281.3663276017
OBL02537,BB,energy,west,6921872.559381426,2.3885464067578335,1,0.018,0.39999999999999997,49837.48242754626,0.07825033689496161,541638.8597155868,6770485.746444834
OBL02538,BB,energy,north,1796916.1851792363,1.103209219517172,0,0.018,0.6000000000000001,19406.694799935754,0.09985552525100312,179432.00950310144,2242900.118788768
OBL02539,BBB,financials,west,3039656.595110315,2.4147947509273537,1,0.0045000000000000005,0.35,4787.459137298746,0.04065911720309319,123589.75375774548,1544871.9219718184
OBL02540,BBB,energy,south,6799970.027166133,1.1271789954692406,0,0.006,0.6000000000000001,24479.892097798085,0.06291580345900888,427825.57775633567,5347819.721954196
OBL02541,B,real_estate,north,642883.0387449933,3.1648879013334392,1,0.056249999999999994,0.3,10848.65127882176,0.0874252665342699,56204.221012642396,702552.7626580299
OBL02542,BB,technology,south,991576.8270782449,1.4658550770327965,1,0.01275,0.35,4424.9115908366675,0.0541680753801425,53711.80831437689,671397.6039297112
OBL02543,BB,financials,east,3599524.7974640713,1.2798529331209534,1,0.0135,0.35,17007.754668017737,0.05383609771030493,193784.3687069413,2422304.6088367663
OBL02544,B,real_estate,south,531380.0569230008,3.1219698461328576,0,0.056249999999999994,0.5,14945.064100959396,0.14525482793794925,77185.51873800816,964818.984225102
OBL02545,B,real_estate,east,928063.562815336,2.058042681069428,0,0.056249999999999994,0.5,26101.787704181323,0.134001537705085,124361.94450531476,1554524.3063164346
OBL02546,BB,technology,west,2049160.4086654491,2.4755146806444674,1,0.01275,0.35,9144.378323669565,0.06222162397512162,127502.08841268813,1593776.1051586017
OBL02547,CCC,financials,south,5199291.049045202,3.231474132048109,1,0.108,0.35,196533.20165390865,0.12879839729416714,669660.354182931,8370754.427286638
OBL02548,BB,healthcare,west,2307096.9225133862,1.224271938173759,0,0.012,0.55,15226.83968858835,0.08017642344768872,184974.77979429273,2312184.747428659
OBL02549,B,financials,north,635988.2286528668,4.545621935951878,0,0.0405,0.55,14166.63779324261,0.16124387828710554,102549.2085329347,1281865.1066616839
OBL02550,BBB,industrials,west,3324918.766589719,2.5018089714569802,1,0.005,0.35,5818.607841532007,0.04332706112823677,144058.95864645435,1800736.9830806793
OBL02551,BBB,real_estate,south,552609.6504153453,1.1501335838076239,1,0.00625,0.3,1036.1430945287725,0.032259511471355425,17826.917356755544,222836.4669594443
OBL02552,BB,technology,south,1294451.4822624356,2.666946924156364,1,0.01275,0.35,5776.489739596118,0.06374858303167301,82519.44779747908,1031493.0974684885
OBL02553,B,financials,east,1262857.7281778653,2.4523311596874313,1,0.0405,0.35,17901.00829692124,0.08681800472713545,109638.78821464545,1370484.852683068
OBL02554,BBB,technology,south,3659961.5494350875,2.1111479373917685,1,0.00425,0.35,5444.192804784693,0.03744444486351809,137045.22844041837,1713065.3555052297
OBL02555,BB,industrials,south,4235953.497674865,1.270630121356267,0,0.015,0.55,34946.616355817634,0.08782378788320276,372017.48146290815,4650218.518286352
OBL02556,B,healthcare,south,6209987.899167586,1.0193238605131243,0,0.036,0.55,122957.76040351822,0.11456469262189316,711445.3548538105,8893066.935672631
OBL02557,A,energy,north,1230462.3100416576,4.533466629566638,1,0.0024,0.39999999999999997,1181.243817639991,0.048540741268797975,59727.55263273958,746594.4079092448
OBL02558,BB,industrials,south,1491587.1352072798,2.4961296233933745,1,0.015,0.35,7830.832459838218,0.06567146467161238,97954.71185439639,1224433.8981799548
OBL02559,CCC,financials,north,2286617.52532816,2.65523745834094,0,0.108,0.55,135825.0810044927,0.1959285760339388,448013.7156717953,5600171.445897441
OBL02560,A,technology,south,880210.6972553264,3.0476030733383017,1,0.0017,0.35,523.7253648669192,0.027969175802754646,24618.76773499947,307734.5966874934
OBL02561,BB,industrials,south,5398364.551735035,3.1744745681457887,0,0.015,0.55,44536.507551814044,0.11170803965863213,603040.7214369712,7538009.01796214
OBL02562,B,healthcare,west,9079037.827539831,2.865783471676171,1,0.036,0.35,114395.87662700187,0.08694991670522133,789421.5828681419,9867769.785851775
OBL02563,BB,financials,south,1146421.5724061453,2.153545383627712,0,0.0135,0.55,8512.180175115629,0.0955597815570408,109551.79503141047,1369397.437892631
OBL02564,A,energy,east,1435415.366053719,3.026261819856255,1,0.0024,0.39999999999999997,1377.99875141157,0.038080902835550816,54661.913083348285,683273.9135418535
OBL02565,BBB,consumer,south,5923693.830900403,4.099387421440508,1,0.00525,0.35,10884.78741427949,0.05595537054353581,331462.4832944892,4143281.041181115
OBL02566,BBB,financials,east,965976.0523469587,3.3253138545053917,1,0.0045000000000000005,0.35,1521.4122824464598,0.04711524253237195,45512.195986790175,568902.4498348772
OBL02567,BB,industrials,north,5743958.55858922,4.576382620808353,1,0.015,0.35,30155.7824325934,0.08227886636704412,472606.3986600018,5907579.983250023
OBL02568,B,technology,west,1531526.5760247551,2.9811328622538524,1,0.03825,0.35,20503.312036531406,0.08933084280815012,136812.5598193718,1710156.9977421474
OBL02569,BBB,industrials,south,4426841.870537358,3.3349215505855607,1,0.005,0.35,7746.973273440376,0.04935643668474674,218493.14049656296,2731164.2562070373
OBL02570,B,real_estate,south,1363237.7407998168,4.683224344542213,1,0.056249999999999994,0.3,23004.636875996905,0.09706104681752516,132317.28218318825,1653966.027289853
OBL02571,A,financials,north,3986093.62583568,1.0011474363130168,0,0.0018000000000000002,0.55,3946.232689577324,0.027396248814266125,109204.0127703545,1365050.1596294313
OBL02572,BB,financials,north,1785843.3063668017,4.537911938586356,1,0.0135,0.35,8438.109622583139,0.07984512882507246,142590.88885825063,1782386.110728133
OBL02573,BBB,healthcare,east,2180808.5201066476,3.5453263555241237,1,0.004,0.35,3053.1319281493065,0.04625407914620725,100871.28989173599,1260891.1236466998
OBL02574,BB,healthcare,east,2351968.7336210846,4.332572645747252,0,0.012,0.55,15522.99364189916,0.11907947722734175,280071.20725465176,3500890.090683147
OBL02575,BB,industrials,north,561688.4717765879,1.3544069783448567,1,0.015,0.35,2948.864476827086,0.05655668554875881,31767.23827463137,397090.4784328921
OBL02576,BBB,real_estate,north,2459675.258713057,2.4515652175777913,1,0.00625,0.3,4611.891110086981,0.040639894016029174,99960.94182794777,1249511.7728493472
OBL02577,BBB,industrials,south,1756396.9463441689,2.0206451938231926,0,0.005,0.55,4830.091602446465,0.06261325418188109,109973.7284457272,1374671.6055715901
OBL02578,BBB,technology,south,20895834.457652673,2.5543891574640605,0,0.00425,0.55,48844.01304476312,0.06372198863481524,1331524.1258255243,16644051.572819054
OBL02579,BB,financials,east,1447427.8703449578,4.066562045291973,0,0.0135,0.55,10747.151937311311,0.11955797924473156,173051.55128094848,2163144.391011856
OBL02580,B,industrials,north,1658425.1167441546,2.469992816370079,1,0.045,0.35,26120.195588720435,0.08986619343967094,149036.35234653906,1862954.4043317384
OBL02581,BB,financials,north,1540661.4093879815,1.4944442578058417,0,0.0135,0.55,11439.410964705763,0.08729156339113506,134486.74308186647,1681084.2885233308
OBL02582,BBB,consumer,north,405698.13157290366,4.6184968792103795,0,0.00525,0.55,1171.4533549167595,0.09388616096751329,38089.440085073016,476118.0010634127
OBL02583,A,real_estate,south,1993854.1301834509,3.942042872695719,1,0.0025,0.3,1495.3905976375881,0.03397813559722359,67747.4459964576,846843.07495572
OBL02584,B,financials,east,1705038.6702724244,4.840935374428369,1,0.0405,0.35,24168.923151111616,0.10483757830851428,178752.12511373035,2234401.5639216295
OBL02585,BB,energy,north,1987605.5424512057,4.402690633276498,0,0.018,0.6000000000000001,21466.139858473023,0.1448295984008169,287864.112492446,3598301.4061555746
OBL02586,BBB,healthcare,south,4300917.80306385,4.6730694941981366,0,0.004,0.55,9462.01916674047,0.08494172349961221,365327.3708224091,4566592.135280114
OBL02587,BBB,financials,north,10744284.402152536,4.36388055230688,0,0.0045000000000000005,0.55,26592.103895327535,0.08561033160842411,919821.7505634974,11497771.882043717
OBL02588,BBB,real_estate,north,1992259.4888094387,4.311574344707974,1,0.00625,0.3,3735.4865415176973,0.05261715629970317,104827.02891225298,1310337.8614031621
OBL02589,BBB,consumer,north,1041296.5897358534,1.2194847700079499,0,0.00525,0.55,3006.743902862277,0.05488569270450082,57152.28463848671,714403.5579810839
OBL02590,B,financials,west,2037912.9832664377,3.90970062888694,0,0.0405,0.55,45394.51170225991,0.15370514572324728,313237.7120642654,3915471.4008033173
OBL02591,A,consumer,north,2171769.867752644,3.1444995309912596,0,0.0021000000000000003,0.55,2508.394197254304,0.04998441327346588,108554.64260460848,1356933.032557606
OBL02592,BB,financials,north,3595504.1302373353,3.408339775851447,1,0.0135,0.35,16988.75701537141,0.07082777294610772,254661.5501632425,3183269.3770405315
OBL02593,BB,healthcare,west,4217741.517717389,2.4548525175787037,1,0.012,0.35,17714.514374413033,0.06082248876051685,256533.5360561312,3206669.20070164
OBL02594,BB,healthcare,west,1365918.0530275963,1.1649126098526272,0,0.012,0.55,9015.059149982137,0.07943349045656128,108499.63862961234,1356245.4828701543
OBL02595,A,financials,west,976399.3006542459,2.957314345726765,0,0.0018000000000000002,0.55,966.6353076477036,0.044510646631923785,43460.16424307865,543252.0530384831
OBL02596,B,healthcare,west,730979.7691778353,3.2792172575296634,0,0.036,0.55,14473.399429721141,0.1415773930462247,103490.210089729,1293627.6261216125
OBL02597,BB,financials,south,13708514.382003427,3.1444058923887224,1,0.0135,0.35,64772.73045496619,0.0687207931229345,942059.9808684298,11775749.760855371
OBL02598,CCC,financials,east,647685.0721891058,4.111975652603467,1,0.108,0.35,24482.4957287482,0.1350886105916223,87494.87650296089,1093685.956287011
OBL02599,CCC,industrials,north,2844225.576780775,1.737454527951308,0,0.12,0.55,187718.88806753117,0.19309790140256541,549213.9899918688,6865174.874898361
OBL02600,BBB,consumer,east,5766610.716331164,2.052222700269682,1,0.00525,0.35,10596.147191258515,0.04100764024574077,236475.0976925419,2955938.7211567736
OBL02601,CCC,technology,north,1663434.858422144,2.377369815472613,0,0.102,0.55,93318.6955574823,0.18879620587381649,314050.1899883499,3925627.3748543737
OBL02602,BBB,industrials,north,2021498.69087791,2.4245661648183834,1,0.005,0.35,3537.6227090363423,0.0427680419729263,86455.54085968202,1080694.2607460252
